,pk,URL,news_headline,impact_type,translated
511,1300,https://esg.businesstoday.com.tw/article/category/180687/post/202111250014,什麼是「藍碳」？為什麼藍碳很重要？3個您必須關注的吸碳高手,3,"What is ""blue carbon""? Why is blue carbon important? 3 carbon absorbers you must pay attention to"
512,640,https://esg.businesstoday.com.tw/article/category/180687/post/202101280042,看風水，不如看有沒有「正能量」！這種建築不只產能、每年還可以省下1萬7台幣,3,"Looking at Feng Shui, it is better to see if there is ""positive energy""! This kind of building is not only capacity, but also saves 17,000 Taiwan dollars per year"
513,1144,https://esg.businesstoday.com.tw/article/category/180687/post/202110190024,面對第三階段的區塊開發 台灣業者脫穎而出的機會是？,3,Faced with the opportunity to stand out from the third stage of block development?
514,200,https://esg.businesstoday.com.tw/article/category/180687/post/202002190050,面對自然  要心生敬畏,3,"In the face of nature, you must be in awe"
515,345,https://esg.businesstoday.com.tw/article/category/180687/post/202009070033,比起擔心淹水，你更該擔心海平面上升！台灣不減碳，30年後衝擊最大的六都是「它」,3,"You should worry about the rise of the sea level than worrying about flooding! Taiwan does not reduce carbon, and the sixth impact after 30 years is ""it"""
516,846,https://esg.businesstoday.com.tw/article/category/180687/post/202106100037,渣打調查：78％跨國企業，考慮淘汰無法配合減碳的供應商,3,"Standard Chartered Survey: 78 % of multinational companies, considering eliminating suppliers that cannot be coordinated with carbon reduction"
517,461,https://esg.businesstoday.com.tw/article/category/180687/post/202010210030,機車排廢氣佔全台PM2.5不到5％，就不用管制嗎？一篇分析：油電該如何平權？,3,Washing and exhaust gas accounted for less than 5 % of PM2.5 in Taiwan. Do you need no control? An analysis: How should the oil power be equal?
518,614,https://esg.businesstoday.com.tw/article/category/180688/post/202101120019,「養不起、不敢生？」從育兒津貼、就學補助，解析台灣少子化現象,3,"""Can't afford to raise, dare not give birth?"""
519,1873,https://esg.businesstoday.com.tw/article/category/180687/post/202206010012,每刷一次簽帳金融卡，他們就幫忙種樹！這家B型企業不只推出碳中和信用卡，還幫客戶計算消費碳足跡,0,"Every time you swipe the financial card, they will help grow trees! This B -type enterprise not only launched a carbon neutralized credit card, but also helped customers calculate consumer carbon footprints"
520,2216,https://esg.businesstoday.com.tw/article/category/180687/post/202210110017,IKEA拚永續：2025年，電動車幫你送家具！一文看懂全球最大家具商的減碳行動,0,"IKEA Fong Yong continued: In 2025, the electric car will help you send furniture! One article understands the carbon reduction operation of the world's largest furniture dealers"
521,1047,https://esg.businesstoday.com.tw/article/category/180687/post/202109130007,台灣首家加入RE100塑膠容器廠，金元福承諾2050年全面使用綠能,0,"Taiwan's first one to join the RE100 plastic container factory, Jin Yuanfu promised to use green energy in 2050"
522,589,https://esg.businesstoday.com.tw/article/category/180687/post/202012250012,重要回顧》2020年Top 10重大環境新聞：白海豚有家了、北極海冰史上最晚結冰...,3,"Important Review ""2020 TOP 10 Major Environment News: White Dolphin has home, the latest frozen in the history of Arctic Sea Ice ..."
523,482,https://esg.businesstoday.com.tw/article/category/180689/post/202010290037,嬌生搶先開發新冠肺炎疫苗，為何主動喊停？解析「百年企業」經營之道：最寶貴的資產就是信譽,0,"Jiao Sheng first developed a new crown pneumonia vaccine, why did he stop? Analyze the operation of the ""century -old enterprise"": the most valuable asset is credibility"
524,1219,https://esg.businesstoday.com.tw/article/category/190807/post/202111080016,美國製造將不再置身事外！拜登：法案過關，美國將打造逾50萬座電動車充電站,3,"Made in the United States will no longer be outside! Biden: If the bill is passed, the United States will build more than 500,000 electric vehicle charging stations"
525,1975,https://esg.businesstoday.com.tw/article/category/180689/post/202207130032,「那晚，越南老闆和幹部擠爆線上轉型課」！ 他們也開始數位升級，為何台資設備商超有感？,0,"""That night, Vietnamese bosses and cadres crowded online transformation classes!"" They also started digital upgrades. Why do Taiwanese equipment vendors feel superior?"
526,1678,https://esg.businesstoday.com.tw/article/category/180687/post/202203230017,回收紙容器黑數10萬噸！立委質疑環署清查不力，籲落實生產者延伸責任,3,"Recycling paper container black count 100,000 tons! The legislators questioned the inspection of the EIA and called for the implementation of producers to extend the responsibility"
527,1561,https://esg.businesstoday.com.tw/article/category/180687/post/202202230013,肥水不落外人田，澳洲葛瑞菲斯大學 4 年計畫研究尿製肥料,3,"Fats and water do not fall out of outsiders, 4 -year paintings of Graphis University in Australia"
528,2436,https://esg.businesstoday.com.tw/article/category/180689/post/202211160009,踢完世足賽全場絕不讓球衣破！代工9國戰袍，adidas、NIKE都老客戶…遠東新如何「土法煉鋼」？,0,"After playing the World Football Team, the game will never let the jersey break! OEM 9 nationwide jersey, adidas, nike old customers ... How does the Far East ""steelmaking""?"
529,2382,https://esg.businesstoday.com.tw/article/category/180689/post/202211280011,美女創辦人確定坐牢11年！矽谷「惡血」落幕，回顧這場矽谷獨角獸的世紀騙局,1,"The founder of the beauty has been determined to have been in jail for 11 years! Silicon Valley's ""Blood Blood"" ended, reviewing the century scam of this Silicon Valley unicorn"
530,1230,https://esg.businesstoday.com.tw/article/category/180687/post/202111100030,一旦碳關稅上路，台灣將受到重創！要點「綠」成金，台灣要先做這三件事,3,"Once the carbon tariff is on the road, Taiwan will be severely damaged! To make ""green"" into gold, Taiwan must do these three things first"
531,581,https://esg.businesstoday.com.tw/article/category/180687/post/202012230044,世紀鋼董事長》「嘉義土狗」變離岸風電霸主　賴文祥,0,"The Chairman of the Century Steel """" Chiayi Tu Dog ""becomes away from the shore wind power hegemony Lai Wenxiang"
532,403,https://esg.businesstoday.com.tw/article/category/180689/post/202009280003,國泰ESG永續(00878)跌不停的2大原因：這檔高股息ETF還值得長期持有嗎？,4,Cathay ESG Sustainable (00878) The two major reasons for the continuous fall: Is this high -dividend ETF still held for a long time?
533,1736,https://esg.businesstoday.com.tw/article/category/190807/post/202204110046,從加速到整合 英國躍居「能源創新」焦點,3,"From accelerating to integrating the focus of the British jumping in ""Energy Innovation"""
534,1650,https://esg.businesstoday.com.tw/article/category/180687/post/202203170024,8 成企業董事自曝「不了解氣候變遷」！企業高喊減碳，實際上卻一知半解？,3,"80 % of the directors of the enterprise exposed ""do not understand climate change""! The company shouted carbon reduction, but actually knew about it?"
535,2291,https://esg.businesstoday.com.tw/article/category/180689/post/202211070014,不怕跟台積電搶人才！國旅產業如何因應解封後情勢？雲品國際、國泰飯店力拼轉型,0,Don't be afraid to grab talents with TSMC! How does the national travel industry follow the situation after unblocking? Yunpin International and Cathay Hotels are rotated and transformed
536,1875,https://esg.businesstoday.com.tw/article/category/180687/post/202206010037,歐美「碳捕捉」目標破億噸！台廠大幅落後能急起直追嗎？,3,"European and American ""carbon capture"" goal has exceeded 100 million tons! Can the Taiwan factory be chased with a large backward behind?"
537,2135,https://esg.businesstoday.com.tw/article/category/190807/post/202209070014,數百萬人繳完電費後將「秒變貧戶」　英國人的悲歌：你得在餓死、凍死間選一個,3,"After millions of people pay the electricity bill, the British sorrow of the ""poor household"": you have to choose one between starvation and frozen death"
538,936,https://esg.businesstoday.com.tw/article/category/180688/post/202108010009,這些國手都是「銀行員」，奧運奪牌記功＋升等嘉獎！合庫年砸億元撐腰、土銀擬再擴編羽球隊,3,"These national players are ""bankers"", and the Olympic Games won the cards + ascending the prize! Heku smashed 100 million yuan to support, and the silver planned to expand the badminton team"
539,2278,https://esg.businesstoday.com.tw/article/category/190807/post/202211010029,「屈臣氏永續計畫」首度與zero zero合作破解回收迷思！ 邀請消費者加入「屈動綠色生活」 一同響應環境永續,0,"For the first time, the ""Watson Sustainable Plan"" collaborated with Zero Zero to solve the recycling myth! Consumers are invited to join ""bend green life"" to respond to the environmental sustainability"
540,1892,https://esg.businesstoday.com.tw/article/category/190807/post/202206080044,大立光董事會改選啟動世代交替！林恩平：下半年進入傳統旺季,2,Dali Guang's board of directors re -elected to launch generations alternate! Lynch: Entering the traditional peak season in the second half of the year
541,707,https://esg.businesstoday.com.tw/article/category/180687/post/202103110003,核四絕對不是選項！蔡英文：安全不足，倘若重啟耗資又費時,3,"Nuclear IV is definitely not an option! Cai Yingwen: Insufficient safety, if the restart is costly and time -consuming"
542,780,https://esg.businesstoday.com.tw/article/category/180687/post/202104210031,再拚全台最大漁電共生案！揭大亞背後盤算,0,"Fortunately, the largest fishing and electricity symbiosis in Taiwan! Behind Da Ya's calculation"
543,1413,https://esg.businesstoday.com.tw/article/category/180688/post/202112300017,「不能只是一直賣鞋！」70年老品牌阿瘦拼轉型，「用ESG幫別人做ESG」,0,"""You can't just sell shoes all the time!"" 70 -year -old brand Ashan rotated, ""Use ESG to help others make ESG"" """
544,609,https://esg.businesstoday.com.tw/article/category/180689/post/202101080021,管理超過百間家族企業、50億美元的經理：影響力投資的4個關鍵步驟,0,Management of more than 100 family companies and $ 5 billion in managers: 4 key steps for influential investment
545,679,https://esg.businesstoday.com.tw/article/category/180687/post/202102280007,首次曝光！ 鴻海電動車10月將亮相　為何一般人買不到？ 原來是「這原因」,0,"The first exposure! Why does Hon Hai Electric Vehicle be unveiled in October? Most people can't buy it? It turned out to be ""the reason"""
546,1167,https://esg.businesstoday.com.tw/article/category/190807/post/202110250034,愛護海洋、想淨就淨！新北淨灘合作社店家陪你一起永續愛生活,3,Take care of the ocean and want to clean it! New Taipei Clean Beach Cooperative Stores accompany you to love life sustainable
547,455,https://esg.businesstoday.com.tw/article/category/180689/post/202010200010,想用ESG吸引投資人？一文教你永續報告書怎麼寫：該「展現績效」或「建立形象」,3,"Want to attract investors with ESG? How to teach you how to write a sustainable report: ""Showing performance"" or ""establishing an image"""
548,806,https://esg.businesstoday.com.tw/article/category/180687/post/202105050064,淨零排放與課碳稅成國際趨勢！王美花：碳費碳稅將無可避免,3,Clean -withdrawal and class carbon taxes become international trends! Wang Meihua: Carbon fee carbon tax will be inevitable
549,1714,https://esg.businesstoday.com.tw/article/category/180688/post/202204060047,張聰淵蟬聯台灣首富！他是誰？一本招股書揭50年鞋王「宏福實業」家族致富史,0,"Zhang Congyuan won the richest man in Taiwan! Who is he? A prospectus revealed 50 years of shoe king ""Hongfu Industrial"" family to get rich"
550,2185,https://esg.businesstoday.com.tw/article/category/180687/post/202209270020,全球近三分之一人口生活在「高度缺水」國家！這兩大原因，是造成水資源缺乏的元兇,3,"Nearly one -third of the world's population lives in a ""high water deficiency"" country! These two major reasons are the culprits that cause water lack"
551,588,https://esg.businesstoday.com.tw/article/category/180689/post/202012250032,美國標普500強，過半企業任命「多元長」...影響企業董事會的3大趨勢,3,"The Fortune 500 in the United States, more than half of the enterprise appointed ""diverse long"" ... 3 trends that affect the board of directors of the corporate board"
552,36,https://esg.businesstoday.com.tw/article/category/180689/post/201804020030,設置「微笑獎金」、周末營業12小時、翻桌18次...鼎泰豐管理心法大公開,0,"Set up ""Smile Bonus"", open for 12 hours on weekends, 18 times over the table ... Dingtaifeng Management Mind Public Public Public"
553,683,https://esg.businesstoday.com.tw/article/category/180689/post/202103030023,國營事業董總兼任成常態  有礙公司治理,1,The state -owned undertakings also served as the normality that hindered corporate governance
554,1979,https://esg.businesstoday.com.tw/article/category/180689/post/202207140010,50年代工鋼廠轉型募得8千萬佳績！源源鋼藝用「不鏽鋼美學」扭轉台灣環保餐具市場,0,"In the 1950s, the transformation of Gong Steel Factory raised 80 million achievements! ""Stainless Steel Aesthetics"" to reverse Taiwan's environmentally friendly tableware market with ""stainless steel aesthetics"""
555,1147,https://esg.businesstoday.com.tw/article/category/180687/post/202110190020,擘劃本土綠能產業新局面 風起台灣 離岸風電台灣隊（Taiwan Team）成軍,3,New situation in the local green energy industry.
556,2153,https://esg.businesstoday.com.tw/article/category/190807/post/202209150016,「我有把握這會是全世界第一棟層層種樹的商辦！」京華城轉型，打造吸碳抗暖商辦,0,"""I am sure that this will be the world's first layer of tree -growing business!"" Jinghua City has transformed to create a carbon -absorbing and heating business office"
557,2012,https://esg.businesstoday.com.tw/article/category/180687/post/202207250035,印上萬套書為「淨零碳排」獻冊！他讓農業生技打世界盃：不去針對極端氣候升級，公司都要被賣掉,0,"Tens of thousands of books are presented for ""net zero carbon row""! He asked the agricultural students to play the World Cup: Do not go to extreme climate upgrades, the company will be sold"
558,2392,https://esg.businesstoday.com.tw/article/category/180688/post/202211300060,沒錢裝燈，兩姊妹和外婆只能摸黑生活...他們投身幫助能源貧戶「女孩們在客廳仰望燈光開心轉圈」,0,"There is no money to install the lights, the two sisters and grandmother can only live in the dark ... they devoted themselves to helping the poor in energy."
559,582,https://esg.businesstoday.com.tw/article/category/180688/post/202012230076,汙染超標、嚴重違規...龍頭企業更該擔起社會責任！環保團體點名：6大民生消費品牌黑名單,3,"Excessive pollution, serious violations ... leading enterprises should also take on social responsibility! Environmental group name: 6 major people's livelihood consumer brands blacklists"
560,1333,https://esg.businesstoday.com.tw/article/category/180689/post/202112070015,靠行銷異軍突起如今卻破產！這家知名綠能公司為何走向失敗？,1,"Relying on marketing foreign arms, but now bankruptcy! Why did this well -known green energy company failed?"
561,195,https://esg.businesstoday.com.tw/article/category/180687/post/202002050055,電動車比燃油車更環保？光陽執行長：長久以來，燃油機車都被誤解了,3,"Electric vehicles are more environmentally friendly than fuel vehicles? CEO of Guangyang: For a long time, fuel locomotive has been misunderstood"
562,474,https://esg.businesstoday.com.tw/article/category/180689/post/202010270032,90％的紙杯沒被回收！她從法律界轉戰咖啡廳，打造連咖啡師也愛用的「咖啡專用隨身杯」，年賺500萬美金,0,"90 % of the paper cups were not recycled! She moved from the legal community to the cafe, creating the ""Coffee Special Portable Cup"" that Lian Lian Lian Baist also loved, earning 5 million US dollars per year"
563,2350,https://esg.businesstoday.com.tw/article/category/180688/post/202211180019,愛迪達不惜少賺 80 億元也要和他切割！Kanye West 公關風波給企業的一堂課,1,Edida did not hesitate to earn 8 billion yuan and cut it with him! Kanye West Public Relations Storm gives a lesson for enterprises
564,1027,https://esg.businesstoday.com.tw/article/category/180687/post/202109010023,節水控制系統明年全面導入12吋廠！台積電目標年省38萬噸純水,0,"The water -saving control system will be introduced to the 12 -inch factory next year! TSMC's target annual province 380,000 tons of pure water"
565,1599,https://esg.businesstoday.com.tw/article/category/180689/post/202203070033,星巴克app主打可預先下單，客製化訂單太多，員工趕製不及，咖啡龍頭面臨內部挑戰,2,The Starbucks APP focuses on placing orders in advance. There are too many customized orders. Employees cannot make production. Coffee faucet faces internal challenges
566,1850,https://esg.businesstoday.com.tw/article/category/180689/post/202205230030,東元電動車、儲能事業踩油門，三大事業搶吃新能源商機,0,Dongyuan Electric Vehicle and Energy Storage Business Step on the oil door.
567,1501,https://esg.businesstoday.com.tw/article/category/180687/post/202201250011,最「綠」的麥當勞開幕了！全球最大牛肉採購商，如何在 2050 達成淨零碳排？,0,"The most ""green"" McDonald's opening! How can the world's largest beef buyers reach a net zero carbon row in 2050?"
568,2081,https://esg.businesstoday.com.tw/article/category/180688/post/202208230011,汽柴油車退場！加速電動車普及，這家銀行2025年拒燃油車貸款,2,"Emperor and diesel vehicle exit! Accelerate the popularity of electric vehicles, this bank refuses fuel car loans in 2025"
569,1603,https://esg.businesstoday.com.tw/article/category/180689/post/202202100031,「不鼓勵加班，看到媽媽應徵先加分！」農純鄉創辦人周書如帶領老牌工廠轉型　賣起寶寶粥每月銷量破千萬，靠什麼收攏員工的心？,0,"""Don't encourage overtime, see your mother's application for adding points first!"" Zhou Shuru, the founder of Nongchun Township, led the old factory to transform and sell baby porridge to sell more than 10 million per month."
570,1274,https://esg.businesstoday.com.tw/article/category/180689/post/202111180008,信義房屋周俊吉的成功學：「想賺小錢，剋扣員工、欺騙客戶，終會身敗名裂；與同仁客戶講信重義，才會『賺不完』」,0,"The successful study of Zhou Junji of Xinyi House: ""If you want to make a small money, deduct employees and deceive customers, he will eventually lose his reputation; you will be able to"" earn to make a faith, and you will ""earn it."""
571,278,https://esg.businesstoday.com.tw/article/category/180689/post/202007010029,「妙麗」艾瑪華森入主時尚集團推永續！具有社會意識的明星光環，創造董事會最大價值,0,"""Miaoli"" Emma Wahson enters the main fashion group to push forever! Star aura with social consciousness, creating the maximum value of the board of directors"
572,2393,https://esg.businesstoday.com.tw/article/category/190807/post/202212010005,12月新制／血汗錢小心飛了！12/1起飲料店禁用塑膠杯、YouBike騎錯秒噴350元…完整懶人包必看,3,"The new system in December / sweat -sweat money is carefully flying! 12/1 Starting beverage shops disable plastic cups, youBike rides wrong in seconds and spray 350 yuan in seconds ... complete lazy bags must be seen"
573,1148,https://esg.businesstoday.com.tw/article/category/180688/post/202110200043,為何台灣在全球科技業獨占鼇頭？這些一流學府功不可沒,3,Why is Taiwan's leading in the global technology industry? These first -class institutions are indispensable
574,1879,https://esg.businesstoday.com.tw/article/category/180687/post/202206010046,老舊機車換購給碳權！竹科、竹縣領頭成買方，環署媒合平台6/10啟用,3,"Old locomotives are replaced with carbon rights! The leader of Zhuke and Zhuxian became a buyer, and the EIA Media Cooperation Platform 6/10 enabled"
575,512,https://esg.businesstoday.com.tw/article/category/180687/post/202011170034,少了牌位和墓碑，火化後回歸自然...5種自然環保葬一次介紹：以花瓣取代冥紙，慎終追遠更美麗,3,"Without the tablet and tombstone, return to nature after cremation ... 5 kinds of natural environmental protection burial Introduction: replace the papers with petals, and chase far more beautiful"
576,255,https://esg.businesstoday.com.tw/article/category/180687/post/202006040030,ESG評量指標「溫室氣體排放」怎麼算？聚焦這3件事,3,"How is the ESG evaluation index ""greenhouse gas emissions"" calculated? Focus on these 3 things"
577,778,https://esg.businesstoday.com.tw/article/category/180687/post/202104200003,集水區解渴有望？過門不入的舒力基「送水」來了！氣象專家曝全台這天起降雨,4,"Water collection area is desired? The ""water delivery"" of Shu Liki who passed the door came! Meteorological experts expose the rains in Taiwan this day"
578,714,https://esg.businesstoday.com.tw/article/category/180687/post/202103150021,電動車題材超夯！台灣境內外基金約80檔持有特斯拉,3,Electric car theme is super rammed! About 80 in Taiwan and abroad hold about Tesla
579,178,https://esg.businesstoday.com.tw/article/category/180687/post/201911290021,首座離岸風場啟用　總統：讓台灣成為亞洲綠能發展中心,3,The first offshore wind farm was used for president: Let Taiwan a green energy development center in Asia
580,2457,https://esg.businesstoday.com.tw/article/category/190807/post/202212260010,2023元旦新制上路》今天起18歲就是成人，可做這些事！國民法官也將踏入法庭...8大重點一次看,3,"2023 New Year's Day New System on the Road ""is 18 years old and is an adult, you can do these things! National judges will also step into court ... 8 major points to see once"
581,665,https://esg.businesstoday.com.tw/article/category/180687/post/202102220018,獲比爾蓋茲、貝佐斯支持！為什麼這家新創公司專攻「核融合」？,0,"Get supported by Bil Gates and Bezos! Why do this new company specialize in ""nuclear fusion""?"
582,57,https://esg.businesstoday.com.tw/article/category/180689/post/201808150018,「不循環」的外部和機會成本,3,"""No cycle"" external and opportunity cost"
583,612,https://esg.businesstoday.com.tw/article/category/180687/post/202101110034,你今天吃素、穿有機棉T了嗎？從餐桌到梳妝台，消費就是我們友善地球的生活方式,3,"Are you vegetarian and organic cotton T today? From the dining table to the dressing table, consumption is the lifestyle of our friendly Earth"
584,1112,https://esg.businesstoday.com.tw/article/category/190807/post/202110060062,50年前預測全球暖化無人信，氣象學家首獲諾貝爾物理獎,3,"Fifty years ago, the global warming was predicted, and the meteorologist won the Nobel Prize in Physics for the first time."
585,85,https://esg.businesstoday.com.tw/article/category/180688/post/201811020019,企業成功新定義：88％千禧世代看重「企業社會責任」,3,"New definition of enterprises: 88 % of millennial generations value ""corporate social responsibility"""
586,1825,https://esg.businesstoday.com.tw/article/category/180689/post/202205120041,蘋果會找鴻海做Apple Car？ 劉揚偉首次回應 「只要客戶想做，我們一定做到！」 但有這條件,0,"Apple will find Hon Hai as Apple CAR? Liu Yangwei responded for the first time, ""As long as the customer wants to do, we must do it!"" But there is this condition"
587,417,https://esg.businesstoday.com.tw/article/category/180689/post/202010060017,獨立董事任期不超過3屆、吹哨者制度落實...一文解析：金融機構「公司治理3.0」的5大主軸,3,"Independent directors do not have more than 3 sessions, and the system of whistle is implemented ... Analysis of one article: 5 major axes of financial institutions ""Corporate Governance 3.0"""
588,1884,https://esg.businesstoday.com.tw/article/category/180689/post/202206020015,上市公司高薪資比一比，半導體霸榜！瑞鼎均薪611萬元最傲人,3,Semiconductor listing on a high salary of listed companies! Ruiding's average salary of 6.11 million yuan is the most proud
589,448,https://esg.businesstoday.com.tw/article/category/180687/post/202010160034,不排碳、不耗水...為什麼金融業卻可能是地球暖化的幫兇？永續轉型新思維：銀行需重視放貸的每1塊錢,3,"No carbon discharge, no water consumption ... Why may the financial industry may be the accomplice of the earth's warmth? New thinking of sustainable transformation: banks need to pay attention to loan loans per 1 yuan"
590,282,https://esg.businesstoday.com.tw/article/category/180687/post/202007080037,沒有冷氣的童年,3,Childhood without air -conditioning
591,434,https://esg.businesstoday.com.tw/article/category/180687/post/202010120031,不改善老舊管線，寧願蓋水塔、裝濾水器...李鴻源：水價太低，才是台灣水資源的最大危機,3,"Not improving the old pipeline, I would rather cover the water tower and the water filter ... Li Hongyuan: The water price is too low, which is the biggest crisis of Taiwan's water resources"
592,2189,https://esg.businesstoday.com.tw/article/category/180689/post/202209280030,「過去我們在盆栽裡，移出來就會變大樹」，曾經營益率只有0.1%...精聯電子用3招，淨利4年跳3倍,0,"""In the past, we will become a big tree in the potted plants."" Once the profit rate was only 0.1%... 3 tricks for Jinglian Electronics, the net profit jumped 3 times in 4 years"
593,2421,https://esg.businesstoday.com.tw/article/category/190807/post/202212120019,光1個月就有5萬人丟飯碗！瘋狂找工作、否則滾回家... 裁員風暴下，我在矽谷的倒數60天,3,"50,000 people lost their rice bowls in 1 month! Finding a job crazy, otherwise I will go home ... Under the layoff storm, my countdown in Silicon Valley 60 days"
594,365,https://esg.businesstoday.com.tw/article/category/180687/post/202009160043,ESG不是沽名釣譽！哈佛研究告訴你：為什麼結合ESG的企業能賺更多錢？,3,ESG is not known for its reputation! Harvard research tells you: Why can companies combine ESG make more money?
595,321,https://esg.businesstoday.com.tw/article/category/180687/post/202008190027,空污減半提前達陣！台電發布環境白皮書一週年：著力於6大方向，加碼目標2030年減排70％,0,"The air pollution is reduced in half! Taipower released the first anniversary of the white paper: focusing on the 6 major directions, and the overtime target was reduced by 70 % in 2030"
596,2353,https://esg.businesstoday.com.tw/article/category/180687/post/202211180012,COP27現場直擊》氣候賠償、淘汰化石燃料談判進展不如預期！人民怒喊：「這不是非洲COP」,3,"COP27 Direct Back """" Climate compensation and elimination of fossil fuel negotiations are not as expected as expected! The people shouted: ""This is not Africa COP"""
597,299,https://esg.businesstoday.com.tw/article/category/180687/post/202007300006,中鋼公司追求永續發展  積極投入環保減排，致力發展綠能產業,0,"Sinosteel Pursue Sustainable Development to actively invest in environmental protection and emission reduction, and is committed to developing the green energy industry"
598,2403,https://esg.businesstoday.com.tw/article/category/180688/post/202212060031,彈性上下班、可申請遠距工作... 汽車零件業「隱形冠軍」廣美科技：「信任員工」是公司重要文化,0,"Elasticity, you can apply for a long -distance work ... The ""invisible champion"" of the automotive part industry Guangmei Technology: ""Trust Employees"" is an important culture of the company"
599,2417,https://esg.businesstoday.com.tw/article/category/180688/post/202212090034,主打「只送不賣」卻還能賺錢？FreeWater怎麼靠送瓶裝水獲利，還能同時幫助難民？,0,"The main ""only send or not sell"" but can we still make money? How can FreeWater rely on sending bottle water to profit, can they help refugees at the same time?"
600,51,https://esg.businesstoday.com.tw/article/category/180688/post/201806270059,台灣需要「救火的衝擊」,4,"Taiwan needs ""the impact of fire saving"""
601,1118,https://esg.businesstoday.com.tw/article/category/180689/post/202110080010,米其林賣「壽命更長、不會爆胎」的輪胎，還能賺錢嗎？輪胎大廠如何在「永續」中找到新生意？,0,"Can Michelin sell tires with ""longer life and will not explode"", can they make money? How to find a new business in ""sustainability""?"
602,241,https://esg.businesstoday.com.tw/article/category/180689/post/202005190043,顧立雄金管會任內最後一天大開鍘　遠東銀行、新光人壽等8業者共遭罰2580萬元,3,"At the last day of the Gu Lixiong Financial Management Association, 8 industries such as the Bank of Far East Bank and Xinguang Life were fined a total of 25.8 million yuan"
603,1173,https://esg.businesstoday.com.tw/article/category/180689/post/202110260015,2021亞洲傑出企業出爐！台灣有哪15家公司入選？一表看懂,4,2021 Outstanding Asian enterprises are released! Which 15 companies in Taiwan are selected? I understand
604,225,https://esg.businesstoday.com.tw/article/category/180688/post/202004150007,疫情危機就像殘酷舞台！崇越董座：營運暫停2個月就瀕臨倒閉的企業，財務紀律令人憂心,3,"The epidemic crisis is like a cruel stage! Chongyue Dong seat: The company that is on the verge of closure after 2 months of operation is worried, and financial discipline is worrying."
605,340,https://esg.businesstoday.com.tw/article/category/180687/post/202009020045,守在理上，誰是老闆？,4,"Standing in the reason, who is the boss?"
606,1509,https://esg.businesstoday.com.tw/article/category/180689/post/202201270011,拼命栽培員工，讓他強大到足以離開,3,Desperate to cultivate employees so that he is enough to leave
607,1680,https://esg.businesstoday.com.tw/article/category/180687/post/202203230014,人工鯨魚糞便能否重建海洋生態？科學家下月啟動實驗,3,Can artificial whale feces rebuild the marine ecology? Scientists will launch experiments next month
608,1452,https://esg.businesstoday.com.tw/article/category/180687/post/202201120051,舊振南永續經營的法則！百年漢餅店如何變新潮，被年輕世代買單？,0,Old Zhennan's Sustainable Law! How does a century -old Han cake shop become a trendy and paid by the young generation?
609,1938,https://esg.businesstoday.com.tw/article/category/180689/post/202205250040,哪天開飯店、夜店也不意外！面對300億營收歸零，雄獅王文傑當是「轉骨期」：開始擴編迎解封,0,"It is not surprising to open a restaurant or nightclub! Faced with the 30 billion yuan of revenue, the lion Wang Wenjie is the ""turning period"": began to expand and welcome"
610,1641,https://esg.businesstoday.com.tw/article/category/180689/post/202203160039,瓦城全台4000人零裁員，去年還賺錢！ 為何老總要做雲端廚房，更進攻美國？,0,"4,000 people in Taiwan ’s 4,000 people lay off, and made money last year! Why should the boss do a cloud kitchen and attack the United States more?"
611,1902,https://esg.businesstoday.com.tw/article/category/190807/post/202206150022,投資軍火商「幫烏克蘭打俄國」 仍符合ESG定義嗎？ 金管會主委談永續觀念，該如何與時俱進,3,"Is it still in line with ESG definition of investing in the arms dealer ""helping Ukraine""? The chairman of the HKMA talks about the concept of sustainability, how to keep pace with the times"
612,1198,https://esg.businesstoday.com.tw/article/category/180687/post/202111020013,為了救地球，歐盟科學家要打造一個「雙胞胎地球」,3,"In order to save the earth, EU scientists must create a ""twin earth"""
613,1994,https://esg.businesstoday.com.tw/article/category/180689/post/202207200035,鴻海砸200億入股紫光，背後藏劉揚偉盤算！為何「最懂鴻海分析師」楊應超說，即使賠光也不傷筋骨？,0,"Hon Hai smashed 20 billion to invest in Ziguang, and Liu Yangwei was hidden behind him! Why does ""the most understanding Hon Hai analyst"" Yang Yingchao said, even if you lose light, you don't hurt your bones?"
614,447,https://esg.businesstoday.com.tw/article/category/180687/post/202010160036,鴻海攜手裕隆強攻電動車！ 2年後首亮相、拼全球10％市佔 「台灣做電動車的時候到了」,0,"Hon Hai joined hands with Yulong to attack an electric car! Two years later, the first appearance and 10 % of the global cities accounted for ""when Taiwan was doing electric vehicles."""
615,442,https://esg.businesstoday.com.tw/article/category/180687/post/202010150022,新北市推動重汙鍋爐退場　不再展延生煤許可　盼終結空汙夢魘,3,New Taipei City promotes the exit of heavy stain boilers to exit without showing Yan Shengsheng Coal.
616,504,https://esg.businesstoday.com.tw/article/category/180687/post/202011110013,保留派爭活化契機、拆除派爭環境永續...美麗灣去留戰開打，環團與居民各為哪樁？,3,"Reserved the opportunity of fighting for activation, demolition of the faction environment for sustainability ... Beautiful Bay to go to the survey and fight."
617,143,https://esg.businesstoday.com.tw/article/category/180687/post/201907290017,以身為水泥人驕傲！台泥首創開放式工廠，用「零廢棄物」扭轉水泥業負面形象,0,"Pride as a cement! TEIDECD pioneered open factories, reversing the negative image of the cement industry with ""zero waste"""
